"PID","Sale_Price"
908178050,249855.817131454
916326040,169935.686199419
916380060,267215.732096038
903204010,136931.56227336
528144020,209390.815356547
906204230,237846.879664788
528168030,289256.027986715
531369060,194706.969905696
535451100,112789.061943122
906380010,197136.392936987
527450460,115201.945493303
534277070,116128.847805578
532353050,130232.794518424
527105140,202081.649444623
908102330,115920.99985667
907135230,147475.404263754
908250030,75269.0726715444
902103090,112953.961519225
528458120,256640.263332574
535425060,187773.039825332
527404100,118939.271148766
905475160,122677.579686259
902100010,98155.8711095238
534202020,128296.560420629
533251110,294287.156405384
528435050,278823.908037073
914476130,162908.265293556
924100050,141224.4373471
909428280,327706.859859723
906230020,278989.978091638
923230180,130708.546883262
907420090,196314.223116082
534250010,141507.425989006
532353020,127582.94348573
906380180,192159.065613384
531363020,142226.766041552
906230010,296764.724458689
923225300,91762.150927271
527252050,314225.270372998
923225440,89760.4212597143
907280090,238672.347333985
527183030,203812.567889742
535402220,179144.90533637
532376250,126622.063071391
914474020,214901.834682777
907275090,223398.788805204
528138030,396180.900413049
908154195,499211.683829716
527402240,194338.796196301
903228150,130003.512497581
531451020,200069.958137023
909275250,150427.146898129
903484080,15752.9649156997
534202170,151863.897032193
906225180,218012.770801938
916460110,196275.960955729
528174010,188398.384634475
528228360,203543.912982524
903233140,135167.43918268
535153150,164409.511615917
533212020,161159.284039302
909428170,232066.566561167
534129060,218936.110159357
527163080,164499.680873916
908275290,126984.311973999
903201020,123494.967781579
528431110,291695.606814725
903454060,67997.6525036009
903206120,179582.921118861
527131110,259234.13007336
906203120,281309.0019621
908102140,115075.29176685
527107210,204505.668581712
923204140,147605.251382265
527427200,187736.125926751
528186170,203317.81796917
906226070,108045.995773626
527357110,136809.939482199
534278170,137767.842042848
534427090,122419.230172832
905451390,156922.3858003
534152120,163036.710802168
535179120,115727.585039577
528435060,251466.616702469
534427140,148295.694657298
903429110,158393.451310015
535105110,158449.076155792
528366070,294223.005181968
534129040,197491.427527345
535454070,117105.845734771
903429080,168990.646065302
906226090,139405.792460663
534479130,155747.347050656
527451290,95330.6853936316
527106150,204991.436591499
916253320,274440.336283997
916455010,202787.281276132
907201220,127606.280686779
908188150,155037.392822835
527325090,197950.304423187
906402070,252186.265986369
909101010,142886.313725005
528221100,177931.815521168
528480170,262249.180637797
906475110,231360.976012914
903228080,132695.398948911
528228575,271401.126409603
907227080,121406.989477341
905109170,250539.601730882
528228545,178035.091475022
534275010,130980.133468782
903425340,115327.570759285
902128160,120582.070693921
533215040,261035.024418695
911202100,82210.0930124423
528456230,198533.398112871
535353160,116653.584860849
902100030,80614.5829125783
528174070,191583.62559456
528445070,239498.247953058
902105060,119868.039315409
909101140,140756.609488983
532354160,124263.250620138
528138060,205486.845222715
527107090,175819.799935961
904100090,176679.934228457
528458130,321369.368930844
535477130,146908.437592742
533223010,176164.754117093
528108140,401041.164939278
907202130,150185.856909522
527131030,262315.108183561
527453010,157939.156489536
907280170,210669.693607662
528172030,303261.701690735
905480210,109557.889696655
902402010,142806.609422609
528228555,183534.120883277
902404010,139577.552314161
907253110,231045.322392615
906204150,269825.486685723
910201050,122087.659309774
528174030,188523.084514078
532476050,278145.154449677
907265030,228488.342102013
902109160,104136.961370569
903231240,90955.5143966123
902103150,127541.41595356
528174040,196290.622796555
916125425,228682.515742188
531478010,114243.090844987
916403250,239474.245488603
923252080,122493.783606177
534175140,144200.896518349
902201120,98740.9992092259
534276190,105516.008738581
906392090,249884.563014338
916402015,182657.84325017
905103110,124554.992037821
907203090,116235.240848336
903205085,102725.4925169
528110080,324728.728250346
903225140,119733.046668039
903458110,101032.88062376
535325350,131912.552662135
528439010,232825.875453521
535355100,117983.391861847
905100060,127103.695706988
903231080,112709.371158494
902300110,100637.659007853
527451460,110228.064795488
535475010,152316.320223362
528174050,191449.021618636
527450250,105837.664562207
905351089,175167.369169578
535175050,150214.081893913
923226270,98642.6644978794
908226120,118525.945353165
531375130,153966.149305188
905401020,250297.812367343
527356050,142506.884698219
534478140,123127.503936169
531375120,162712.86529774
908201100,82316.2498745123
535383060,63484.2058068367
534250370,312185.044742426
528116010,337625.864797519
921126030,263024.238278438
531375100,172203.110031805
535150210,132654.524674018
535327160,122057.306472996
528228440,189976.355459852
528120170,305318.658943405
527325110,194167.161727791
528108010,245983.91777228
909251170,156316.76366323
528250020,194294.492271989
527105060,183313.214923977
534426110,134333.000222525
534201250,160843.063152905
907200170,130849.919497616
908102170,145372.068051303
535126100,147633.541639283
533251130,201733.391603686
532354090,153296.43717847
905427070,210716.396443674
528250010,174601.062936296
905101490,133726.072210728
527107010,186301.365872997
534204120,144969.344232624
528480100,194400.010407177
535376010,97411.9141780809
908102260,145615.039133204
534104100,207194.532905188
909250220,146167.059285198
923252075,133549.231106487
528480040,254570.186905033
903206160,154162.123239102
527106050,168683.056371246
910226060,142236.466194697
902207080,123027.762866694
535376100,97513.7615650592
535450160,86170.4921520475
908186070,150000.701677057
528385050,251499.434007439
903200050,81361.3852731883
903232030,85602.9170319556
527163100,182921.274845551
907255020,248943.781415991
528488120,189441.818699136
527328050,161635.456556949
907192090,211553.095744725
907135170,139660.824935614
905201090,161707.813885401
905107240,177942.908597366
907126030,154298.016965007
902128150,149652.200989849
527132090,225308.8549178
534402060,142797.250160003
531477040,144590.584309675
903430060,129468.921836348
907254050,196882.977671139
902110080,143299.93342409
534451130,90985.7169650453
528363110,344800.469097747
903430040,79553.3651965429
902306120,125609.928349244
528290060,159445.956656688
907202220,134217.509074298
907192120,213182.075313931
924100040,213145.427061894
527368010,233774.182423583
1007100110,104434.668377771
902405100,143306.807613541
527216050,424759.047887067
527378140,171550.780257735
528228430,198428.134114125
526353030,271998.351173438
528429110,260715.479199641
916455120,245207.278847659
535353130,110780.952839256
910205130,134034.342082764
535477090,116661.918043532
907251100,253804.125114795
527146135,295531.392134919
902328100,139942.509650797
535180120,126468.350494506
528315090,319174.984258137
532353030,142973.675135001
533130160,300844.13696974
531382070,246577.12039424
909455060,158330.951346999
909452114,217650.755986061
909276200,147575.877275836
527451540,107926.016704476
527455080,143585.723078826
528228550,177409.854201357
903236130,179023.447233376
527453070,144662.621748714
535454030,81831.3890409041
907131060,172924.34746669
535425010,236389.682971227
534176250,144374.296604828
923203090,162312.061552755
923400040,175667.759483304
535452120,140663.518194988
908128100,188888.851745336
905402090,184422.256765762
907290180,140979.751639573
527210060,367849.914422835
534200030,119557.237579916
535377150,104296.293036623
902206020,67670.3607129897
532477040,285927.487240367
535301160,134541.328147091
908226130,86322.8435979673
909101180,114716.325854089
914478020,146067.909416177
914476010,173889.430495389
534430050,127524.087298842
907275140,296690.632478797
527357020,160305.884538247
910203290,109271.500069359
528480180,261928.041563642
916455150,291274.918259735
911104060,64887.7209474799
906380140,189927.546433953
535101020,181142.991317292
535125070,237148.492584657
909101100,127500.967287411
908128060,178377.434446752
535477150,99952.06285457
905477010,97986.2777408079
907202050,148463.377205506
535454100,128019.924139588
535457040,130223.133302546
528315030,316695.339437156
533236040,174257.426399386
907420080,193455.722221412
535478010,126218.516465774
906420130,245210.056691047
534128100,160527.650098099
528429050,244005.88315246
528275080,200628.222615274
903426180,120040.997281172
534430080,139598.522760921
534400030,144144.369412989
534475100,120273.046924573
527108090,250320.377276244
910202050,65316.3320753208
535378020,102462.160263581
528235130,200980.755135633
907290070,172558.739625056
909129100,112747.416000844
906223080,222291.527170525
906425045,150443.345860534
905452120,141106.222910444
906226100,118228.491516041
527162130,196936.757309414
528222020,185475.52461421
908229020,95370.4811090193
531363050,139565.238238248
528482090,300636.363066708
903231060,50318.5109286819
923227080,162855.523395103
914476430,162705.705366848
528178090,359614.833710465
534178010,134265.781090106
528431020,242264.730971373
531384070,193091.528522046
911370530,275436.161731841
905401100,200415.551636626
909175080,62292.4930572232
528386040,350811.211749916
533215030,245278.203868211
527302080,243504.897565143
526301100,203554.034678771
906477110,155063.740264565
528142020,265783.144901135
903430070,64963.9109397326
527256120,447712.557687972
905451330,159401.949169602
528354060,252947.361163889
923229110,182522.833344322
528222090,185754.987943739
907290040,205129.865273827
534451050,108714.103355668
908152270,146445.376500606
526302030,158597.879064442
535382150,86761.9155405229
535180020,160871.51537697
907401080,211379.721949707
902302150,132613.440299627
535325320,127447.494676407
903233050,126236.917966253
916403020,195163.944614532
905107320,139575.28829977
528186130,345234.225800075
907181120,190161.297326201
907275030,222864.903668477
903456110,221461.723806931
906380110,229893.323642734
909425010,251894.455199731
914453045,287770.175878073
906394040,224974.448142535
904100100,227873.825057795
903233180,131878.830537127
905200350,158249.811882709
902205090,113587.124849435
528235170,214339.319528774
535151100,125680.641941935
528292040,184029.151637531
906203140,265008.270555211
910205020,89496.0389252221
533250130,254763.209096185
903225160,127196.794500583
907295040,244985.773202811
528110100,378261.850610777
532376110,129991.159490961
528290140,191131.838530575
535401140,143894.392496439
905226050,143730.419935613
534478230,143789.611049574
535451190,114260.457175818
905476160,115698.699621974
907290140,141048.082354464
909277100,138750.580076816
904101070,211473.021242194
534427040,150151.994606682
528240020,194410.593719311
916455050,203334.865355638
903232090,145308.91325392
903226130,109118.024383564
528250070,203446.72246818
528218080,180872.089160227
528431080,219388.337593282
528431120,260104.67086855
528228375,242458.157943721
906385020,176778.41527132
908103320,129118.168207289
527105050,181848.66561531
534275170,144021.384788862
907202190,130203.978147013
534128190,225344.03495193
923227030,150282.394941308
905426100,191021.792246939
906201022,189501.944949674
905103140,155962.201708732
909251040,150461.907541012
916125360,157414.538474684
921205070,295387.816388077
906340120,282462.605631626
905427030,287637.062598686
907187080,189155.357412404
528231030,195631.375732665
911370430,322993.455197297
923203100,173394.9887547
528366040,330265.183601404
902477130,41116.6511529619
905101310,124400.605854947
528275070,232515.076170049
531380080,237633.548921102
903236010,119963.141044084
527163130,176669.649318302
909250030,114043.719647784
527105070,188136.963602494
907131120,190346.71057205
911175440,73632.4839337022
535402120,170948.441675356
908250090,101412.812550529
527107130,180666.579257103
535476360,215027.407816452
535452090,125345.500705953
535456100,111391.196615421
903401070,138301.602888268
908154235,480133.95887629
909275080,169812.686259371
528458070,205412.130457335
906380100,288029.933043537
535404080,119728.762124804
902102080,115974.126118916
533254130,187292.033942348
528439040,238495.073063283
528290120,180066.17897598
905202190,244879.280626591
902329080,132775.224194155
905226130,152250.608476862
916382100,378665.483579154
903430090,134336.698622711
903230100,109313.7403579
916386020,182351.097550537
906223110,227373.250673122
910226040,152242.466972748
535125090,221601.965427609
528108040,397468.115871276
903481120,120978.137604361
908152080,134311.140942813
531375090,129295.04819381
533350050,317499.744422544
528456190,214793.755537485
527402060,164433.198309432
906402200,309778.989845515
903454090,130718.915208821
533352075,202564.423244016
528172060,238008.852211064
904100040,129194.251201237
533130130,310337.994517236
923230040,163910.691864631
903235020,92596.4022059377
902406020,115695.897375681
903226170,136234.416949769
907175060,203872.011574099
528490080,194117.233754796
923251160,116517.256301692
527452100,134966.94624631
906204180,219520.450905982
527162180,171314.443655558
528118050,477969.5393948
905107220,159958.830496042
527212050,336452.468019741
906402060,244461.224630358
902206220,151153.606316604
528220040,172863.272616772
535402230,142339.779211381
905426010,222105.360133695
905352030,213699.979621331
906392070,189196.278463916
909275040,139651.224905546
909425130,203935.367725617
909101060,70167.0738871199
905104240,129383.029792196
909475040,372180.396140859
527105130,286131.120333878
907200230,117023.729245871
528102110,447701.780165347
531475220,159852.443900394
907280040,220264.442826173
527276150,114126.586367433
908225180,101350.412196146
534431050,214788.129132475
909250060,197654.497262874
907410050,202642.211428765
534128020,212859.933481653
527358140,209070.302651623
909475230,275545.567891488
914476330,201526.962017822
905101450,151422.268731396
923252100,126490.010803227
533242080,188763.566457672
923228370,91855.6610070988
909100150,113174.970343939
534425080,187497.903171751
909428120,231349.302884168
527108030,241285.012265382
923205015,166717.964970921
533208080,160324.396194942
526354020,214739.483041998
905101200,100634.631852648
905200260,149600.313836802
528228565,199995.712862661
534176140,164039.320192688
903231190,111233.102556244
910203020,102209.8642293
902400090,100811.641273635
528222010,282932.191591644
528102030,353561.894783631
909179020,218559.454383441
903427120,139227.362954584
907412040,192380.064012704
535353050,147647.957373956
904301410,97353.2457558402
910200040,112933.172756814
905301050,261156.517058632
903457130,111318.05771643
909250230,169811.896960268
907194110,195774.975242629
527302110,226460.376531737
921205030,356309.557675925
528166120,414310.530976374
527146030,245806.624328592
535426350,152914.896921633
902206130,127943.656340254
907131190,201618.683784064
909254140,100743.750318921
905101100,95027.1403680117
528376010,311456.842558514
902329030,197992.786837237
535304170,134256.096195635
907420050,179423.869359355
535380130,116590.844957921
528429060,252037.878350808
528240040,164374.980344349
909428110,159363.034406666
909275110,195651.813729698
534276010,115956.238544775
535425040,196408.730612163
902300215,140390.752721824
916460070,189645.802515836
528429100,310510.01765263
903206170,166591.970809015
907187040,228308.936459895
923227100,153811.005619088
903453080,203081.014301523
923225260,170052.314281142
533212130,145314.154929908
907180120,215538.822498613
902306130,162802.648681818
527254070,335031.870376938
904351040,68760.1403608531
528390210,247016.528141344
909428190,213318.320750711
528363130,347823.453641043
904351280,124750.207631646
907262030,204571.751218251
923400025,163179.632001406
907295020,215877.787860192
914452090,174003.996760104
535152010,133114.665443022
909251030,129612.563702363
908228040,118035.848185172
528102090,335978.696122211
905478030,141196.380628466
535402180,114009.157088642
923202220,145525.459396753
535126010,195832.226390505
528482130,230311.491279287
909280030,227059.562946744
906380050,218261.373881356
909252110,168861.048604747
906380190,185690.060046525
534175100,175090.323044666
532476080,274178.505407564
903476090,110493.824627724
535452140,113141.931664148
527455030,143534.439216038
531452260,176024.25262933
531380110,188136.690991365
527110120,176472.830989413
535383110,98028.8035602302
908152180,149746.981010723
908186080,137824.19409551
902106010,134473.788077175
527182020,170829.726679736
535403030,133291.099845259
923201020,143182.833838516
902110120,119970.867841881
533215020,273376.863838119
906225210,160799.528777489
533208090,180591.968946061
534400050,168535.001996422
534276290,107066.663549571
528445020,220724.21007424
534403410,163815.559795916
533238045,291133.292537266
908276230,114532.449945508
908203100,95894.2505205937
531451280,195973.62867504
907180050,195069.761400633
534403050,149704.830024388
907410080,205539.778303297
527106010,227844.247712017
904302260,98262.6355658746
528290190,165262.033677927
911370500,298895.640134304
528292060,237123.997361083
535457020,157486.182831349
907227060,140570.710297557
923275010,157104.174163218
528477020,254350.590722156
923204150,137581.310728909
528106120,256685.945314433
532479050,135709.14419872
905200100,133283.726636106
528176010,442905.327029261
906394050,176717.02203885
914478045,151496.352058813
902125080,95311.2216624058
528102100,278374.323449708
527212030,445532.956251577
914452060,158184.47092906
902330040,187530.630128338
531453140,145134.858885024
907227030,135720.325815339
534250335,176286.644878714
534430090,127549.831704245
527108040,227625.747112038
909254070,169769.838971372
531363080,143714.569135405
903201080,171970.190311463
916382110,328142.452522499
534429030,102439.997700323
903475100,119836.467083338
534426040,144740.140413831
902328040,127035.129721086
528174080,209422.745515829
902400110,322082.876689875
923226150,158109.462816952
909277090,148054.016725712
907250050,281272.741619269
527254020,326475.939336046
909276010,202712.588379001
535455060,122056.110345844
903226060,160295.608812645
535325460,200046.414319648
533252020,167494.933050569
902103170,94242.4614201096
905105040,112252.421395808
908128110,182813.288977989
907202080,135832.457681246
534127230,175808.919597329
905102060,132931.568863854
528482010,259395.954873059
534430110,135228.257083532
533352150,154655.451348812
916386140,220446.005171591
908188140,150671.358476168
531451030,188164.851680574
905200490,133345.224324941
535302200,117925.788678035
907414080,173178.644430541
533241010,192020.879729248
909256060,133567.06548702
527250040,127945.952461644
527165010,190200.684053311
902300020,179487.346272849
528222080,180464.395747423
907196020,220908.359526333
531371050,185453.594322191
534276160,125811.140154428
535150280,130879.58213179
528315070,273678.880356974
907412090,200789.205039079
909254050,205674.683801409
923229100,205738.967157615
528250030,207517.220351201
527353080,184766.283655978
908152110,158111.029868332
528429090,324707.843314868
533210060,162651.501030046
527225035,212273.342325535
906380170,195377.050360722
902204080,86722.6044215661
535478110,117047.925868227
908152270,145324.864176533
903458060,119985.382798822
907285100,231820.308960344
535377090,120210.185667815
527354200,186345.053177804
911128020,101325.229960592
533242030,224681.403153068
907135080,159497.593473761
902104020,147988.80839724
907414070,184674.293336876
528228450,195733.389432591
905425125,228924.334941601
534225110,150804.182822009
903427090,153098.079783534
902109080,118899.929224271
531452020,124748.81195518
534451020,76639.6213118789
531375120,163077.598865632
531451280,194653.114727551
907192030,185853.195717036
526350040,119195.94967096
534202030,140798.568951483
528172150,293015.328127121
908275240,107876.793827564
908151040,149270.574706724
528458130,318028.210956461
532378200,139005.73195695
535303030,176792.702425112
533208040,208387.783781651
905201110,179639.977742548
527126030,257953.608122588
907412080,185991.555699697
528142010,311045.609857857
916403020,194997.72128044
528120060,368154.835733246
904351280,122041.635457537
533244030,240791.409755334
924100070,168343.108373794
906392100,243184.596037527
905200350,158355.25316821
535125010,249454.453130744
907180120,218126.998340815
534251320,150589.306351136
527252050,312758.513628264
905451330,159430.272445852
527356020,274745.857348983
909131170,145738.075212386
528218030,181754.146068577
903454060,70589.1837023316
907252020,245541.945105429
923202060,139287.22531952
528435040,313908.250969208
905201080,152456.550041036
905300080,135620.674133892
905229040,148169.772382785
907254050,198854.52825076
903426160,172547.222985797
923228290,85160.9114606832
535402070,138879.737041945
909101080,90841.0332035085
535175030,166830.631441405
531475220,155186.795207984
903454010,130059.626667493
528228360,204234.65285811
534427010,156880.352688272
905476225,124912.71581517
907202050,151057.974420635
903227090,123026.069568087
907290230,144735.950765952
531375070,142182.78328789
534427140,149354.923369044
531452100,158334.111532096
528186100,338595.205524233
914476050,142168.637577901
535382130,155553.372879911
906226080,129962.502315553
902207120,70713.1427997287
531376050,181526.068582738
907295100,203515.115170651
903476090,112132.392550795
531375060,147140.471380337
535453150,143563.351306581
528106050,445539.933200873
535454060,84051.6910856357
528106070,326466.933189404
923229010,155708.330573693
908102050,105691.520969135
535425040,199518.972111998
533221030,171116.193766499
528427020,230946.647812807
535352080,111143.950144783
907203060,121615.146001097
903201080,174023.122597086
908188130,137718.466883743
907420080,190660.995180436
908186070,146461.925490446
531382090,173150.185421637
527353080,181338.912233657
533350050,289127.433769347
528218130,218006.663084348
534403100,158553.077898585
905402070,115521.861252406
533253050,167482.589329851
907230240,138414.839353725
527403040,159562.845389458
909252110,173290.08455652
907290090,206705.138172341
923202025,191609.358058704
534403360,154825.469616295
527454120,138005.695430255
907250020,235750.471089495
907414060,187667.924879978
909250200,150973.191866386
923251160,120066.219658866
527182190,229541.445993428
528363130,345656.459390723
535452140,110729.822202011
527216050,440023.878426555
904100140,229319.206644451
916125360,164540.724493042
528250010,175219.174460522
534276070,148809.891762759
527357110,135079.514175637
528441090,426858.302342574
531380080,234866.956457976
904101170,119817.904862352
527404150,110355.26283588
903231220,86439.3215958452
527161010,176994.738343491
528385050,255782.363526805
907181090,199807.410786567
532376160,131850.004776727
903236130,178497.12241066
534425310,146453.515149056
905450020,152181.522939535
535450210,144449.597845143
533206070,233017.178599929
533223110,149628.121172362
903232090,151909.76579507
902427040,104880.041358817
534151090,205793.372561613
527359030,157624.541795335
906225180,213057.041886733
527107010,186602.199492425
905200220,126803.584774857
906340130,323909.177256779
903233050,131980.103671371
907253060,228941.546484096
532378220,125238.704388088
909428170,234766.048239202
907275030,221984.883695333
905452140,151647.809025502
905378040,134116.74953426
905200260,152688.625129726
528186030,286501.398216882
533242080,190543.344288731
907412070,205431.043639537
535300120,173791.985395619
528240020,192780.350159787
908127120,116224.173943928
902106120,78674.6556893247
907270040,270528.980891282
528275160,260953.542270249
907420110,160793.643505586
902111010,95363.4715999738
528240080,237734.010125287
535401140,142527.577291154
528228290,197990.754413473
527454130,138126.160196052
527455080,143430.97330175
528427040,203036.29493838
916460070,178926.936286146
908275220,120279.411975494
533352150,153113.079074591
528458180,219340.360084304
902305080,122775.724374896
907200250,149518.216165835
907135180,122572.071520012
907200110,126200.075044488
903454020,75339.582514567
905108090,160581.556039376
907202010,152978.755420281
907262050,224545.819860244
911370490,301997.745538666
527365030,240372.115529567
527110080,181561.597717172
534431030,131903.040814493
531452010,130839.184833384
528439010,231375.262235055
527212050,338019.748032533
904100100,224563.751676863
914467040,244566.628929497
923276250,127971.378145654
535457040,132211.405161919
527356060,168696.074595473
535378020,103107.992333265
531451030,189963.203022288
907275090,221685.144576157
907192040,220369.527037999
528458150,306999.538748055
535301170,152127.229567813
535402330,197435.286392162
534403040,171661.996105294
535383070,155251.178018311
909254050,197538.353905046
908102160,122846.785168777
528106040,391372.56561048
535456100,112782.629798266
528110100,378625.674635556
906202040,177933.41744822
905226050,149348.303774654
923225300,90122.1969664321
907285020,230347.932137928
906223040,218710.518442878
535327210,147851.426737175
528228405,211569.064284587
528480130,213740.506921148
902329090,146538.693911933
527404030,138977.736698363
908225310,92037.709815203
534450090,53866.4769100451
923228180,76752.3891602566
907176010,194295.519457718
535180120,127382.581799878
527454050,140864.03790901
903456090,104282.929587785
908226120,120087.032656614
903204010,138164.420150341
528429070,257029.326124474
902103120,134926.395748048
528142040,350018.446377135
527355280,204754.259635762
528118050,468402.605301364
535376090,114797.636987301
534275010,131407.843929715
535150300,233433.308995916
528221100,178644.665243119
531375050,151520.093375996
903235020,95223.4686214715
909279040,102872.134529743
903400040,169095.668525969
527355150,277208.171878718
905202190,240105.923778126
916226030,199378.729374641
533213120,165329.442965638
911204090,81714.721010878
903475040,126667.282567086
528138030,390503.033559281
527378140,170939.602724123
527302185,245538.180310123
528174070,197180.149201667
903229040,122807.955907755
528186010,317483.299310831
907265100,213533.626093999
916382120,284978.454982657
531451290,196878.548397829
528168040,303265.321534578
902202090,138720.609288488
535450160,85228.884383633
527132090,225894.904318052
534250370,305389.933459474
906380070,321989.77108351
534201130,131984.923497089
916403200,241483.167167278
906226140,115614.064848225
923228150,93924.0012054762
906223060,206482.507062979
535350030,141028.570709858
528228325,197932.473802644
905103130,147880.203290792
906223140,236551.682525907
909179020,218434.196246366
534175010,146164.063772097
906223220,213668.640928481
909275230,172750.892069681
533128030,274836.372493694
907252190,255730.090082715
908186040,137027.565052152
532476080,267855.233657147
528290090,167824.95632248
528166120,415744.641351326
527451410,98753.6349954976
534475185,162223.912650971
533254050,215962.495091591
907202100,120069.851654969
906476030,197966.757355281
534152120,163011.980976767
908102290,101245.960802864
528221040,200329.604647712
533208020,225644.745748413
905377130,102869.908368568
527451400,97943.5254363317
902328040,128010.330109905
535301010,134387.385175722
905480180,123968.542211877
902201130,109673.886321493
923225150,104228.479844525
904351200,118814.758518648
909254010,155719.980146895
916382010,218729.090479657
923228230,87482.6603089691
923426070,136680.395987464
902204060,121217.416347585
910203250,68595.1242350429
527105030,196017.792675572
906392130,172411.794660847
535155110,140075.109362335
531367050,225744.391838105
528108120,371502.681252147
905478030,138819.028518614
527357180,298835.217315104
916455050,200457.244209012
528221060,176113.381419103
902134100,84882.135629531
527105050,182292.200516143
528344040,334898.568293066
903454080,125406.854271508
531451110,127635.492274014
534226060,165147.328122786
903231050,102110.401246856
902107030,118788.852077121
527325240,165443.149713973
908102110,94546.5380900115
909425060,171330.294325287
903453080,202718.327087365
527359080,199046.419536601
905102010,158532.788168285
906378170,220519.384888111
902125080,92318.7244918953
534252090,198825.251799844
534177210,161879.257792505
907401080,210798.230327772
528458060,200301.926694873
528228345,225918.913143658
533213020,194717.876660035
528382020,317059.755118652
909281080,221542.750638698
902105060,125110.867331108
906380150,168439.676926573
914476020,130269.485371268
905105070,149969.336760272
534400120,178778.054611927
528344070,351490.834155926
527162090,170917.819870936
528120100,237609.259058077
527353020,191622.61784501
903452025,97238.1552833347
905351089,176212.055692363
905377050,97901.4470323085
911102180,69216.9262453066
532376070,123598.884480734
923277030,142703.647915442
903232060,99040.3600339023
528174030,193324.401334605
535426130,211648.790222832
908186060,130117.905725168
908188150,150584.593323978
909176150,120990.258959582
528290140,192606.069802611
527327050,191237.250303309
528363020,326658.847342945
905401060,195217.89969562
909275080,174962.106839407
905106170,119242.631552878
534125210,154150.40575988
528180070,298251.41821623
531451020,198978.584756931
902103100,126082.076143272
905475510,109100.123018867
534400060,165806.779933379
534475170,176408.685260455
902477130,40025.7234782745
903484020,138848.186058406
535450220,127643.358936891
528174040,203073.098704424
907410020,180492.007829951
528482010,263275.687968195
902402130,108435.296343892
528221010,183638.5615659
528142140,330735.941117128
